,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
6783,32695.70651,37448.84389,32733.568,34892.9969,35883.74561,46723.59309,40976.81063,27239.84752,39693.30872,40596.43824,37894.05266,46881.09594,55061.47404,47581.60475,40332.02607,40426.62465,48470.76187,62341.61306,55148.26241,60797.19774
6784,32308.99764,36854.47696,32498.49081,34717.56411,35726.05362,46131.66912,40692.22023,27335.18132,39584.96849,40273.08781,38034.06249,46227.60387,53759.10261,46998.02978,39824.93192,40050.09708,47819.04038,61518.50498,54355.0741,60625.84489
6785,31733.5865,35629.32827,31964.05348,34470.88143,35380.4414,44112.57312,39121.61914,27709.75035,38206.00428,39123.78901,37556.62758,44338.76784,50995.11478,44948.1232,38890.99819,39505.79172,46062.00705,59358.63159,52383.41727,59201.00028
6786,32333.59718,35509.181,32548.18676,35572.57294,36250.44096,43179.69142,38884.00545,28920.65797,38407.20877,39473.08465,38593.69167,44219.50601,49752.59952,43732.0026,39286.21369,40404.88085,45292.3603,57905.0871,50967.01506,58549.9794
6787,32046.75856,34637.62344,32095.39796,35274.43856,36074.34641,41712.1147,38021.81316,28797.97054,37521.40187,38922.02706,38564.02355,43450.29515,48111.96307,42039.59407,38141.8532,39990.77755,44028.58733,55787.04177,49218.03284,57302.38274
6788,30334.83183,33067.05869,30890.698,33567.17611,34318.04367,38848.99825,35839.38369,27978.71776,35507.37674,36762.40369,36754.49183,41168.42656,45699.71523,39704.07559,36321.82765,38171.31396,41663.89947,52081.43459,46969.65733,54647.61693
6789,27882.29168,30925.15708,29222.85411,30977.12034,31561.65746,35148.16701,32697.05875,26633.18097,32795.90054,33659.24072,33876.21601,37937.3977,42591.6381,37086.01018,34087.13021,35279.17354,38473.54271,47787.64615,44304.48617,50293.47829
6790,25121.81945,28563.96056,27290.18621,28145.70363,28453.54787,31366.56991,29244.64703,24986.36725,29826.45173,30296.45798,30744.40876,34444.49897,38847.14302,34369.09181,31125.38789,32356.6695,35248.36919,43795.96295,41591.90665,46842.98792
6791,23182.50303,26392.04636,25511.47923,26150.05551,26264.22033,28679.95803,26865.17971,23567.42951,27657.39507,27932.69015,28443.13869,31828.37361,35707.88361,31991.60772,28949.13675,30407.95346,32705.49038,40759.01923,38925.35186,43481.95127
6792,22045.30457,24955.57578,24196.28353,24999.03428,25034.06157,27177.87419,25484.01767,22576.36527,26313.57924,26478.92374,27074.46868,30290.52425,33716.45426,30217.62425,27575.73424,29243.73875,31174.96315,38689.49425,36817.03573,40733.37516
6793,21350.36177,23911.96891,23375.13974,24326.6725,24287.58127,26192.28203,24722.27594,21946.56904,25524.35955,25627.0766,26215.70535,29298.81581,32231.86264,28908.71905,26819.62739,28489.28354,30098.86917,37168.69047,35317.59228,38947.54901
6794,21040.58027,23349.33592,22805.47154,24017.9566,23911.15872,25636.16423,24384.24273,21561.13246,25205.10023,25225.54405,25897.8193,28836.22875,31127.89711,28069.03989,26631.64169,28181.49976,29645.29345,36154.28367,34203.76655,38037.69301
6795,21231.57202,23257.65018,22478.45052,24237.3822,24159.98121,25815.56096,24638.59801,21502.60181,25539.85481,25478.79802,26291.39738,29052.84788,30580.08372,27599.52544,26998.74002,28472.05713,29903.23384,35812.94393,33656.51283,37601.59596
6796,22781.54536,23611.51955,22616.83195,25957.47374,25752.86905,27371.57372,26230.69194,21772.41614,27084.87797,27227.84222,28177.11505,30768.90077,30662.18229,27627.37787,28497.55209,30173.9806,31499.09001,36659.34454,33703.24912,37798.10189
6797,25939.86519,24642.66754,23173.0175,29483.45576,29154.63889,30700.44373,29520.78005,22484.57026,29799.11205,30654.25233,31768.53555,34249.20401,31347.97536,28123.42998,30960.88952,33322.46422,34484.36495,38579.08921,34310.45891,39036.28925
6798,27659.25944,25634.30573,23865.18217,31193.80344,30578.52623,31945.86724,30815.24715,23330.89585,31045.55379,31857.34682,33252.87677,35601.22644,32121.72633,28532.96821,32184.72691,34462.37672,35518.91119,39338.09742,34937.84627,39915.09637
6799,27797.00679,26962.58716,24952.20799,31026.65495,30423.68104,32203.00675,30954.18787,24480.73166,31871.49085,31895.74616,33441.02169,35886.24897,33354.69522,30019.74083,32769.55444,34418.47593,35641.7273,39690.84006,36432.53414,40621.77053
6800,28701.43536,29171.53828,26481.34016,31868.73816,31347.39103,33780.44383,32302.86211,25834.92718,33795.55824,33382.03811,34764.8613,37678.64659,35157.09601,32850.96452,34260.31124,35251.24682,36538.33137,40301.27997,39168.25965,42343.74833
6801,29736.22612,31221.69028,27662.91289,32980.53718,32618.91271,35838.0256,34061.33737,26711.31131,35909.6168,35409.69108,36509.70068,39823.57641,36320.75621,35939.77155,35929.73603,36021.18823,37584.35133,40423.50789,42171.43616,44288.0902
6802,30481.50315,32754.29622,28774.56165,33872.95059,33979.32918,37822.55473,35488.55325,27236.34157,37864.09899,37501.58988,38017.18274,41881.2274,36744.3727,39311.35745,37483.08704,36927.24866,38688.49801,39813.56748,45589.87122,45987.59947
6803,31228.55499,33966.52114,29730.76457,34856.91576,35465.0483,39689.1782,36950.5441,27544.04963,39590.04219,39300.37793,39354.90432,43863.00716,36752.40344,42876.80732,39134.55771,37738.75776,39730.16724,39020.63503,49160.62718,47729.29828
6804,32304.72256,34565.72253,30547.98637,35907.99494,37305.82407,41948.06144,38877.61687,27589.13833,41430.32116,41184.39063,40974.30831,45800.43888,36544.80188,46289.21088,40979.70807,39034.79395,40878.78012,38575.70126,52546.00172,50112.5696
6805,33419.90975,34852.15718,31093.3304,36622.91401,39022.24693,43644.28076,40404.70873,27435.59669,42988.02719,42658.81472,42336.09286,47175.2636,36383.00153,49180.88352,42728.40692,40252.21553,41907.54903,38129.601,55497.55267,52551.47622
6806,34259.19975,34743.6279,31585.94678,36923.21868,40381.69911,44877.39959,41660.51218,27334.56135,44171.59059,43789.23825,43211.26216,47993.88564,36592.5426,51200.91588,44286.96145,41488.72025,42923.33716,37565.80682,57582.21512,54745.11697
6807,34882.31682,34442.158,31838.75932,37045.02056,41123.07992,45277.63445,42428.1789,27624.47182,44836.67778,44509.17538,43714.71386,48342.90193,36656.00727,52173.37946,45325.34592,42645.38625,43593.66351,37087.33166,58701.52481,56110.48308
6808,34593.03467,34066.63975,32001.14447,36690.25772,40715.02262,44365.85988,41766.0777,27999.56454,44038.70308,43879.75846,43064.48973,47521.25619,36135.80331,51827.0042,45272.18277,42762.66604,43129.9388,36549.1125,58324.61331,55956.41097
6809,33193.15368,33553.58795,31715.44596,36138.50247,39288.74879,42279.06699,39768.70305,28647.14422,42510.93655,42245.19429,41912.8014,45910.58554,35585.07558,49897.4908,43907.74751,41923.87945,42072.7995,36102.83925,55989.2135,53867.43528
6810,32801.66117,34248.30927,32480.86185,36829.62372,39365.51808,41866.05247,39169.01585,30058.82356,42287.31843,42220.41864,42342.76117,45606.55078,36195.97626,49183.282,43375.31005,42276.43357,42375.97573,36761.02928,53643.34758,52364.86789
6811,31846.83299,33606.52657,32135.29455,36545.39123,38548.38427,40726.65042,38134.10711,29765.51661,41142.4947,41291.70816,41549.53729,44530.63388,35487.26999,47396.44525,42210.62762,41613.70399,41801.14419,36453.969,51249.7097,50838.04882
6812,30117.33196,32323.23323,30807.65535,34744.76514,36413.3639,38227.77633,36270.02369,28647.31045,38555.82382,38937.87388,39266.85477,42715.58261,34250.07017,44894.31251,39737.50582,39647.89516,40050.36606,35401.04384,48567.42717,48505.17355
6813,28097.04625,30372.95539,28707.26714,31937.45576,33169.55239,34591.966,33932.28659,26893.34687,35080.82827,35608.83395,36024.79835,40446.46348,32431.4319,41796.14682,36309.84925,36662.2213,37279.51542,33962.90191,45764.26372,45250.45531
6814,25826.50113,28380.43175,26205.41715,28784.16833,29836.79525,30916.60662,31162.53138,24900.28838,31501.39615,32012.20382,32623.43763,37773.05793,30399.82475,38461.69525,33036.17591,33531.22544,34347.89591,32257.11782,43078.75947,42122.61946
6815,23864.29951,26530.70569,24358.55518,26596.41982,27555.36052,28062.14588,28840.39793,23514.02206,28903.46369,29459.42287,30082.27817,35307.49459,28646.42193,35708.36864,30638.93614,31337.94726,32117.17161,30866.04626,40582.02702,39718.56818
6816,22551.63208,25168.70696,23287.21804,25259.59601,26204.80677,26564.19644,27367.80525,22684.7757,27299.4756,27912.15033,28649.68554,33538.07118,27285.02719,33946.48531,29204.77953,29882.47559,30613.23558,29947.62776,38600.93974,38243.20011
6817,21667.22234,24193.18289,22599.08181,24496.36426,25354.67933,25577.74284,26294.35512,22230.88606,26252.16311,26912.67167,27805.68317,32405.19101,26457.72595,32720.17444,28318.80366,29073.41075,29808.83575,29394.50612,37138.7343,37412.80955
6818,21097.01111,23648.38754,22292.08158,23943.89798,24903.74202,25037.94162,25583.65205,22226.79949,25690.21852,26480.90969,27511.0936,31653.76089,25913.83145,32027.96506,27982.24153,28747.80604,29459.50239,29302.20779,36022.94229,37146.18568
6819,20942.3466,23450.46581,22514.34748,23965.0959,25175.82716,25197.30088,25315.47991,22734.319,25865.30466,26632.8876,27877.86188,31431.49308,25750.40861,32089.74795,28415.18385,29106.86688,29800.69302,29448.27733,35409.99872,37709.37709
6820,21395.38651,23557.39453,24014.01985,25526.23604,26914.59379,26810.75598,25696.93917,24360.28778,27423.72389,28226.51904,29803.89098,31823.84375,25952.17515,33693.27389,30305.42253,30817.03813,31441.80091,30148.32186,35234.67588,39590.65181
6821,22359.12406,24009.86112,26587.19284,28908.43691,30435.53809,30124.50285,26809.19733,27310.07102,30743.38887,31555.42729,33582.63836,32829.57554,26609.88146,36342.79892,33655.70783,34073.08382,34425.94551,31424.66878,35466.18704,42394.77034
6822,23279.30581,24526.51284,28118.44205,30336.89862,31930.94415,31330.30847,27693.7289,29116.26478,31921.59852,32902.11492,35127.06224,33837.31854,27433.73776,37483.59529,34780.67039,35253.39419,35701.68332,32823.6957,35795.76978,43868.6074
6823,24532.16075,25660.42264,28779.11078,30341.74463,31923.81396,31745.53039,29120.15439,29592.81583,31926.94959,32900.66636,35416.70943,35208.46967,28630.95139,38442.50754,34873.20108,35598.56736,36217.33166,34087.66697,37462.24051,44686.75135
6824,26383.18422,27089.82121,29990.29756,31696.41447,32911.44529,33300.33602,31375.1298,30531.53077,33534.04274,34379.484,36771.24037,37734.34111,30516.78333,41341.16393,36152.75212,37036.77671,37655.3664,34998.8546,40734.70761,46587.33366
6825,28127.3908,28426.01042,31394.22631,33503.3447,34066.308,35231.13684,33500.13355,31497.90496,35488.07985,36059.93921,38611.86097,40453.95682,32054.45688,44743.57915,38031.92484,39083.46003,39313.18303,35229.88616,44541.32118,48784.03459
6826,29625.19565,29733.43676,32364.57411,35369.57042,35288.76189,36847.65601,35230.56476,32284.06898,37318.00485,37712.09846,40187.39074,43034.17354,33691.67484,48003.26437,40145.16578,41310.96397,40991.28375,35024.18889,48694.54792,50954.94711
6827,30742.89089,30985.41831,33257.88205,37260.03928,36265.4046,38612.68262,36855.17157,32937.98794,39034.55706,39439.23986,41583.90328,45649.48437,35338.86841,51244.42382,42261.87553,43793.56345,42538.88506,34579.11096,52901.91182,52923.21038
6828,32012.24093,31879.66189,34319.14799,39305.00261,37151.90786,40643.22165,38327.61179,33514.4765,40986.4035,41476.13949,43096.1563,47500.74595,36649.06676,54549.33313,44456.19745,46834.89669,44227.78737,34279.40901,56569.46869,55097.52404
6829,33439.99648,32473.01569,35230.33172,40963.9167,37570.98571,42514.23401,39545.01933,33781.37069,42483.75739,43277.66254,44354.87372,48344.99633,37260.16569,57013.6039,45945.49077,49599.08407,45490.93881,34230.64844,59653.61017,56694.54987
6830,34797.44506,32614.93009,35917.96599,42152.25794,37703.18811,43917.16404,40494.33783,33912.87991,43619.3055,44854.37654,45456.89806,48020.15842,37421.5726,58653.34175,47314.56132,51830.75832,46157.07878,34416.58724,61987.70054,58081.70701
6831,35634.46337,32632.33806,36491.84759,42680.06887,37655.95081,44617.79868,40821.37062,33819.90327,44165.87096,45990.87257,45700.58239,46864.00347,37754.60773,59133.91758,48457.73392,53206.28072,46452.25434,34671.78997,63059.59459,58759.35071
6832,35384.61647,32511.64514,36269.10884,42118.49814,36912.19715,43869.86901,40267.68681,33714.26194,43342.03059,45879.8948,44804.48873,45304.80125,38191.10455,58205.84662,48385.88193,52929.416,45987.00976,34822.85027,62514.14612,58177.83917
6833,34227.09471,32343.26366,35336.98664,40657.34411,35972.43084,41479.27759,38785.16918,33917.29819,41524.65158,44367.3611,43588.76677,43370.15065,38266.71516,55654.96047,47027.67878,51262.35995,44642.91545,34639.39218,59705.40443,56952.21927
6834,34172.50451,33545.08608,35789.60448,40529.96965,36712.95095,40374.53782,38803.5667,35187.78303,41057.02282,44049.41091,44004.72919,42996.87867,39739.35452,54490.42892,46782.04137,50581.80743,44251.80813,35513.34404,57679.13021,56715.54358
6835,33062.27608,33155.58718,35171.54307,39378.23574,36086.61684,38689.74133,37928.47884,34831.94732,39853.80006,42766.92176,43341.52445,41784.87382,39595.81741,52285.57609,45757.31305,49132.91637,43057.71945,35346.82173,55240.8757,55677.57064
6836,31229.43999,31972.97594,33069.67007,36948.99631,34182.99097,36457.57057,36236.15788,33298.46883,37192.08531,40330.29339,41266.19912,39933.33377,38535.8164,48826.81123,43393.20404,46663.0784,41562.02082,34507.61027,52436.80808,53810.25074
6837,29107.00576,29938.24126,30139.77832,33688.09475,31256.21706,33896.6576,33787.37396,30751.75735,33628.73706,36930.90745,38203.30998,37627.88499,36548.20242,44363.22223,40032.74995,43183.54499,39511.87883,33295.53838,49342.0152,50983.28797
6838,26700.03134,27464.47128,26968.604,30045.98059,28156.3573,31109.80272,31337.02905,28095.01666,30123.23792,33275.02856,34753.69003,34959.64362,34151.0624,40006.12487,36572.86146,39612.0167,37255.86909,31761.61022,46043.31221,48010.15806
6839,24697.23353,25521.68992,24800.32222,27524.15466,25927.42798,28810.30643,29104.9704,26135.39923,27422.90252,30596.59194,31902.2727,32631.59912,32259.54507,36747.29584,33956.89684,36819.86201,35198.5639,30349.79818,43178.3623,45572.98577
6840,23278.76039,24406.09812,23597.37873,25922.83869,24613.12361,27098.15266,27510.47428,25190.65103,25751.32764,28886.2651,30217.16611,30879.52395,31201.53445,34496.95458,32402.44102,34948.81145,33604.63592,29442.6679,41155.96625,43870.74123
6841,22277.66448,23687.19848,22847.66495,24874.23151,23730.41019,25853.5502,26438.96058,24585.35146,24800.07666,27746.15184,29214.89579,29781.36729,30320.28377,33042.21289,31524.66222,33596.17477,32470.94264,28815.39152,39724.29305,42717.88964
6842,21655.80365,23562.42655,22521.06583,24303.98129,23327.20555,25122.30961,25702.56808,24353.39815,24388.4394,27130.53267,28701.62284,29070.03928,29888.48774,32140.46493,31174.93945,32935.62858,31899.92733,28421.2674,39077.46747,42167.42118
6843,21255.53338,23893.54117,22668.71575,24278.07904,23434.69047,24863.66463,25330.42341,24765.71266,24625.64403,27208.09421,28828.98302,28706.15688,30303.5856,32092.19656,31548.93282,33089.54069,31732.74033,28335.0191,39111.61792,42254.74241
6844,21270.5972,25299.61231,24239.32327,25865.7996,24927.54998,25149.43688,25386.15251,26651.81778,26181.12668,28734.13619,30566.58692,28773.00123,31975.36499,33775.06979,33290.25697,34851.68539,32236.82556,28609.93456,40008.25909,43407.67501
6845,21634.01159,28058.67568,27538.94422,29174.59165,28171.01203,26216.24818,25916.34371,30313.17919,29606.82905,31890.31086,34092.64579,29365.93806,34629.23422,36895.75619,36622.33581,37972.38407,33340.38258,29257.26853,41435.94493,45651.42454
6846,22186.03143,29769.65462,28879.19657,30532.39501,29891.07366,26998.7664,26477.58319,32265.79838,30877.2128,32943.52185,35448.66013,30083.91299,36186.91023,37746.14503,37793.02079,39308.46693,34706.52957,30189.33916,42105.33446,46589.37119
6847,23193.31163,30266.86252,28828.75541,30504.15274,29703.83131,28316.02922,27844.72192,32543.81783,30895.47577,32823.62165,35680.71543,31143.37932,36697.4319,37690.89579,38213.93522,39785.34587,36335.11774,31327.12886,42796.68382,47132.09894
6848,24438.94427,31504.71021,29681.15221,31698.22565,30251.78569,30696.92464,30180.25093,33439.39958,32086.33652,34101.54672,37420.83882,32706.81544,38007.16169,39314.78359,40338.04923,41984.7929,38772.32968,32560.26751,44705.83199,48930.87681
6849,25219.38574,32964.71507,30623.0555,33384.83685,30921.16355,32961.42093,32269.36362,34542.87037,33745.87375,35753.5514,39694.35005,34069.20364,39232.27391,41568.96824,43082.20722,45109.55476,41036.91208,33459.53409,47078.17315,51081.01646
6850,25781.78755,34114.71474,31491.68294,34984.1749,31143.73355,34892.82329,34147.55634,35051.74159,35240.84716,37166.28878,41626.70849,35127.04014,38969.72824,44050.12497,45737.23197,48391.41324,43065.84406,34292.45194,49550.5485,53126.12771
6851,26146.71259,35277.4098,32313.98342,36458.86141,31196.14155,36676.74786,36013.03582,35162.42612,36638.85145,38351.13437,43296.53301,35946.46029,38117.45857,46487.93223,48141.45792,51344.50367,44586.12922,35162.28359,51906.32089,55254.39607
6852,26174.33473,36243.76089,33457.18507,38069.9703,31739.31948,38446.4749,37511.39728,35486.09969,38265.59796,39746.83289,45102.97256,36466.46026,37839.17994,49152.7448,50648.43909,54109.01148,45382.7619,36169.86265,54175.79127,57122.20979
6853,25991.52554,37396.43566,34517.04301,39121.79352,32267.40439,40045.05121,38671.60043,36352.28575,39483.76093,41122.11219,46535.65161,36592.02824,37921.23797,51510.90194,52879.80619,56352.28851,45724.57638,37490.66677,56008.39479,58080.05593
6854,25844.44115,38554.63833,35524.74962,39817.52936,32654.2653,41251.82883,39654.47997,37348.7651,40407.76944,42164.42008,47569.30949,36714.2454,37978.78134,53040.55643,54582.61068,57825.98495,46265.09001,38992.79425,57085.96516,58075.5243
